Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,Network Segment,IDS/IPS Alerts,anomaly
1,256,1,1,1,29.46,1,2,1,1,1,1,0,1
0,874,1,1,0,11.71,1,2,1,1,2,0,0,1
0,416,0,2,0,15.89,0,0,0,2,0,2,1,-1
2,209,0,0,0,89.09,1,0,0,2,1,2,0,-1
2,766,0,2,0,38.82,0,2,1,2,0,0,1,1
2,729,1,0,1,56.95,0,2,0,2,2,1,0,1
0,866,0,2,0,4.06,1,1,0,2,2,1,0,1
2,1419,0,0,0,24.33,0,1,1,0,0,2,0,-1
0,1114,1,0,1,89.29,1,0,1,2,0,2,0,-1
1,129,0,2,0,70.74,1,2,0,2,2,2,0,1
0,254,0,0,1,4.44,0,0,1,1,2,0,1,-1
1,346,0,2,0,22.43,1,0,1,1,2,2,1,1
1,690,1,0,0,12.47,1,0,1,0,2,2,0,1
0,1080,1,0,0,86.9,1,2,0,0,0,2,0,1
2,450,0,0,1,85.36,0,1,0,0,2,1,0,1
0,478,1,0,0,24.62,1,0,0,2,0,0,1,1
1,755,1,0,1,62.45,1,1,0,1,0,2,0,1
2,786,0,0,1,3.02,0,2,0,0,2,0,0,-1
2,1234,1,0,1,81.4,1,2,0,2,1,0,0,1
0,919,0,0,0,9.01,1,2,1,2,0,0,0,-1
0,1414,0,1,1,14.68,1,0,1,1,1,1,0,1
1,1331,0,0,1,0.39,1,1,1,2,2,0,1,1
0,227,1,1,1,13.19,0,2,0,1,1,2,0,1
0,465,0,0,0,27.89,0,2,1,1,0,1,0,1
0,1364,0,1,1,45.49,1,1,0,1,2,2,1,1
2,1345,1,2,1,73.28,1,0,1,0,1,0,1,1
2,409,1,0,0,33.49,1,0,1,1,0,2,1,1
0,476,1,1,1,40.58,1,1,0,1,0,1,1,1
0,156,0,0,1,49.57,0,0,0,1,2,0,1,1
1,1069,0,2,0,3.88,1,0,1,1,1,2,1,1
1,1116,0,1,0,35.71,0,1,0,2,0,0,0,1
0,1479,0,2,0,17.97,1,0,1,0,2,2,0,-1
2,142,0,2,0,14.67,1,2,1,1,1,2,0,1
0,829,0,1,1,65.78,1,0,0,2,1,0,0,1
1,350,1,1,1,65.98,1,2,1,2,0,0,1,1
1,715,1,1,1,32.48,1,0,1,2,1,1,0,1
1,155,1,2,1,50.16,0,0,1,2,2,0,0,1
1,648,1,2,1,88.19,1,2,1,2,0,2,0,-1
1,1338,0,2,0,61.01,0,1,0,0,0,1,1,1
0,995,1,0,0,11.31,1,2,0,1,0,0,0,1
1,855,0,0,1,41.59,1,1,0,0,0,2,0,1
1,84,0,2,0,77.45,1,0,1,1,1,2,0,1
1,275,0,2,0,17.11,1,0,1,2,2,0,0,1
2,170,0,1,0,2.35,0,2,1,2,2,2,1,-1
1,197,1,2,0,64.88,1,0,0,0,0,1,0,1
2,1271,1,1,0,67.16,1,0,0,1,0,2,1,1
1,1388,0,0,0,23.4,1,0,1,1,0,1,1,1
1,175,1,2,1,60.91,1,0,0,0,1,0,0,1
2,1449,1,0,0,69.28,1,0,1,1,2,1,1,1
2,87,0,1,1,5.15,0,0,0,2,0,0,1,-1
1,675,1,2,0,70.3,0,1,1,1,2,2,1,1
2,864,1,0,0,31.21,1,2,0,2,2,0,0,1
0,744,1,2,0,56.92,1,0,0,2,2,2,1,1
1,480,1,2,1,57.2,0,1,1,2,0,2,1,1
0,1404,0,1,1,94.14,1,1,0,0,1,1,1,1
2,175,1,2,0,40.05,1,0,0,1,0,1,0,1
0,780,1,0,0,89.78,0,1,1,0,1,0,0,1
0,80,0,1,0,34.56,0,1,1,0,1,0,1,1
1,878,1,0,0,49.48,0,1,0,1,2,0,0,1
2,464,1,0,1,8.84,1,0,1,0,1,1,0,1
2,123,0,2,1,44.67,1,2,0,2,0,2,1,-1
1,229,1,2,1,93.85,1,1,1,1,1,0,0,1
0,562,0,0,1,83.4,0,2,1,2,2,0,1,1
0,1341,0,0,1,51.17,0,0,1,1,0,2,0,1
0,828,0,2,1,49.62,0,0,0,2,1,1,0,1
1,683,0,2,1,48.54,1,1,0,0,0,2,1,1
2,1487,0,0,1,66.1,0,0,1,0,1,2,0,1
1,343,1,2,1,30.59,1,2,0,0,1,1,1,1
2,261,0,0,1,41.45,1,2,1,1,0,2,1,1
2,313,1,0,0,36.5,0,1,1,2,0,2,1,1
2,1343,0,0,1,2.4,1,1,1,0,0,1,0,1
0,142,1,1,1,93.17,0,2,1,2,2,0,0,-1
0,1454,1,1,0,58.33,1,1,1,0,0,1,1,1
1,402,1,0,0,44.44,0,2,1,2,1,1,0,1
2,1177,1,1,1,86.5,0,0,0,2,1,2,1,1
0,730,1,1,1,4.51,0,1,1,1,2,1,1,1
1,919,1,2,0,40.52,1,0,0,2,1,1,0,1
2,759,0,2,0,48.78,0,2,1,2,2,2,0,1
1,992,0,1,0,67.53,1,0,1,1,2,1,1,1
2,678,0,1,0,63.81,1,2,1,1,0,2,1,1
2,651,0,2,0,98.59,1,2,0,0,2,2,0,-1
0,651,0,2,0,36.53,0,1,0,1,1,1,0,1
1,900,0,1,0,67.69,1,1,0,0,0,1,0,1
0,481,1,2,0,53.38,0,0,1,2,2,0,0,1
2,725,1,0,1,67.05,1,2,1,2,1,0,1,1
2,1360,1,2,1,1.53,0,0,1,2,2,2,1,-1
0,583,0,2,1,56.55,0,1,1,0,1,1,0,1
2,671,1,0,0,76.58,1,1,1,2,0,2,1,1
0,1489,1,2,0,31.92,0,0,0,1,2,1,1,1
1,752,0,2,0,87.75,0,2,0,0,1,1,0,1
2,375,1,2,0,99.87,0,1,0,0,2,1,1,1
0,498,1,0,0,81.17,0,0,0,0,2,0,1,-1
0,245,0,2,0,18.64,0,2,0,1,0,1,1,1
0,1408,0,2,1,64.85,0,0,0,2,1,1,1,1
0,1412,1,0,0,65.78,0,1,0,2,2,1,0,1
0,1039,1,2,1,54.88,0,2,0,2,1,1,0,1
1,1293,1,2,1,52.9,0,1,0,0,1,2,0,1
1,1346,0,0,0,20.08,1,0,0,0,0,1,1,1
2,1394,0,2,1,76.01,0,0,0,2,0,1,1,1
1,772,1,2,1,75.57,1,0,1,0,1,0,0,1
0,710,0,0,0,29.95,1,0,1,1,0,2,1,1
0,495,1,1,0,63.39,0,0,1,1,0,0,1,1
0,585,1,1,1,36.55,1,1,1,2,0,0,0,1
2,428,0,0,1,25.72,1,1,0,0,1,0,1,1
1,833,0,0,0,78.9,1,1,0,1,2,0,1,1
1,750,0,0,0,55.02,1,0,1,1,0,0,0,1
1,555,1,0,1,10.35,1,1,1,0,2,1,1,1
2,897,0,0,0,67.06,1,2,1,2,2,2,0,1
0,126,1,1,0,79.85,0,2,1,1,1,0,1,1
2,1245,0,1,0,56.41,0,2,0,2,1,2,0,1
2,1461,1,1,1,5.08,0,2,0,2,1,2,0,1
0,1029,1,0,0,23.63,1,2,0,0,0,1,0,1
2,1318,1,2,0,89.97,0,1,0,1,0,1,0,1
2,737,1,2,1,23.85,0,0,0,2,1,2,0,1
2,1019,1,0,0,62.98,0,0,1,0,2,2,1,1
2,927,1,0,0,40.69,1,2,0,2,0,2,1,1
1,1444,0,2,1,8.75,0,1,0,2,0,0,0,1
0,316,0,1,0,59.63,0,0,1,1,0,0,1,1
0,1340,1,2,0,36.69,0,1,1,0,0,2,0,1
0,644,0,0,1,58.63,1,0,0,1,1,1,1,1
2,600,1,2,0,73.53,0,2,1,0,0,1,1,1
2,282,1,2,1,4.75,1,1,0,1,0,0,0,1
1,741,0,1,0,79.19,1,0,0,0,1,1,1,1
2,270,1,0,1,44.33,1,1,0,2,1,0,0,1
1,462,0,0,1,0.35,0,2,0,1,0,0,0,1
1,254,0,0,0,16.65,1,1,1,0,2,0,1,1
2,1231,0,1,1,79.58,1,0,1,0,0,2,1,1
2,897,1,0,0,38.54,0,2,1,0,2,0,0,1
2,510,0,2,1,67.63,1,1,1,0,0,0,1,1
0,577,1,0,0,91.89,1,2,1,1,0,0,1,1
2,589,0,1,1,9.77,1,0,1,2,0,2,1,1
2,108,0,1,1,30.23,1,2,0,2,1,1,0,1
0,643,1,2,1,30.24,1,0,0,2,1,2,1,1
1,464,1,1,0,6.72,1,1,0,2,2,0,1,1
2,571,1,0,1,22.72,1,0,1,2,1,2,1,1
0,899,1,2,1,77.96,1,0,1,2,2,2,1,1
0,501,0,1,0,42.86,1,2,0,2,2,0,0,1
2,349,1,0,1,48.8,0,0,0,0,2,2,1,1
0,122,1,2,1,91.22,1,0,1,1,0,1,1,1
0,311,1,0,1,98.64,1,1,0,0,0,2,1,-1
2,452,0,0,1,80.93,0,1,1,0,1,0,1,1
2,480,1,2,1,65.56,1,2,0,2,2,0,0,1
2,1356,0,1,0,52.15,0,1,1,1,1,2,0,1
1,1433,1,0,0,41.75,1,0,0,2,0,0,0,1
2,1450,1,1,1,5.77,1,2,1,2,0,1,0,-1
1,1359,0,1,1,34.48,1,0,0,1,1,1,0,1
0,1089,1,2,0,87.09,1,2,1,2,1,1,1,1
2,720,1,2,1,19.95,1,1,1,1,0,1,0,1
2,1332,1,1,1,21.89,1,0,1,0,0,1,1,1
2,508,0,1,0,39.52,0,2,1,1,1,1,1,1
2,554,1,2,0,36.17,0,1,0,0,0,1,0,1
2,501,1,2,1,86.88,0,0,1,1,0,1,1,1
2,493,0,1,1,23.64,1,0,0,2,2,0,0,1
0,1350,0,1,0,5.31,0,1,0,1,2,2,1,1
1,750,1,2,0,22.27,1,0,0,2,1,0,1,1
0,1204,0,0,0,25.52,0,1,1,1,1,0,0,1
1,162,0,2,0,96.2,1,2,0,1,2,1,0,1
0,659,1,0,0,9.93,0,1,0,0,1,0,0,1
0,996,0,0,1,65.57,0,1,1,2,2,1,0,1
2,149,1,0,0,65.89,1,0,1,0,2,1,0,-1
0,728,0,1,1,97.17,1,2,0,0,2,1,1,1
2,1466,0,0,0,82.2,1,2,1,2,1,2,0,-1
1,684,1,1,0,13.47,1,0,0,0,2,2,0,1
2,1291,0,2,0,62.19,0,2,0,2,2,0,1,1
1,1393,1,2,0,31.78,1,0,1,1,0,0,0,1
2,1120,0,0,1,5.26,1,0,1,1,0,0,1,1
0,724,1,2,1,23.98,1,1,0,1,2,0,1,1
2,280,1,2,0,71.21,0,1,0,0,1,0,0,1
2,1046,1,0,0,11.62,1,0,0,1,1,0,1,1
1,697,0,1,1,67.57,0,2,0,0,2,1,0,1
1,364,1,0,0,21.05,0,0,0,1,1,1,1,1
1,1077,0,0,1,65.13,1,1,1,0,2,1,0,1
0,794,1,1,1,29.72,0,0,1,0,0,2,0,1
2,778,0,1,0,0.92,1,0,0,0,1,2,1,1
2,575,0,1,1,10.53,0,2,0,0,0,0,1,1
2,1020,1,1,1,3.46,0,2,1,2,2,0,0,1
1,485,1,0,1,97.93,1,1,0,2,0,0,0,1
1,500,0,2,0,50.26,0,2,0,0,1,1,1,1
0,113,1,2,0,56.63,0,2,1,0,2,1,1,1
1,1353,0,0,0,5.5,1,1,1,0,1,0,0,1
2,1038,0,1,1,0.99,1,2,0,2,2,1,0,1
0,745,1,2,1,99.2,0,1,0,0,0,2,1,1
0,551,1,1,0,20.8,1,1,0,2,0,0,1,1
2,365,0,2,0,6.46,0,0,0,2,0,0,0,-1
2,153,0,1,0,96.17,1,1,1,2,0,2,0,1
0,264,1,1,0,0.49,1,1,0,1,0,0,1,1
2,124,1,1,0,35.45,0,2,1,2,0,1,1,1
1,821,0,0,1,72.9,1,0,1,0,1,0,1,1
1,634,1,1,1,61.6,1,0,1,2,2,2,0,1
1,1400,0,0,0,73.39,1,1,0,1,1,2,1,1
1,984,1,0,0,26.04,1,0,0,1,0,1,1,1
0,372,1,2,1,51.26,1,0,1,2,2,2,0,-1
0,643,0,0,0,17.2,0,0,1,0,2,0,0,1
0,849,1,0,0,37.08,0,1,0,0,0,0,0,1
2,180,1,2,1,45.77,1,0,1,0,0,2,0,1
2,1352,1,1,1,64.2,0,0,1,2,1,2,0,1
0,1245,0,2,1,37.01,1,0,0,1,2,0,0,1
1,1209,1,1,0,47.18,1,2,1,2,1,1,0,1
2,446,0,1,0,81.36,1,2,0,2,0,2,0,1
0,1218,0,0,1,19.85,0,0,0,0,1,2,0,1
2,456,0,1,0,51.28,0,1,1,0,2,1,1,1
0,689,1,1,0,79.98,1,2,1,2,1,2,0,1
1,1478,1,1,0,29.23,1,0,0,1,2,2,0,1
2,617,1,1,1,75.36,1,1,1,0,2,2,1,1
1,830,1,1,0,78.6,0,0,1,0,2,0,1,1
1,383,1,1,1,36.94,0,1,0,1,0,2,0,1
1,351,0,1,1,75.33,0,2,0,0,0,2,1,1
0,645,1,0,0,11.36,1,2,1,2,2,1,0,1
2,798,1,2,1,60.19,0,2,0,0,2,1,1,1
2,1317,1,0,1,68.77,1,0,1,2,1,0,0,1
1,784,1,0,0,53.41,1,2,1,2,2,0,0,1
0,376,1,1,1,1.47,0,2,1,0,1,1,0,1
0,255,1,2,0,19.62,1,0,1,0,0,1,0,1
0,763,1,0,1,35.74,1,0,1,0,0,2,1,1
0,213,1,2,1,26.43,0,2,0,2,2,0,0,1
1,878,0,2,1,43.81,1,0,0,0,2,0,1,1
1,1288,1,2,1,75.9,0,1,0,1,2,0,0,1
2,322,1,2,1,51.35,1,2,0,2,1,0,1,1
0,135,0,1,0,3.17,0,1,0,1,1,1,0,1
0,777,0,1,0,63.43,0,2,1,2,0,1,0,1
1,583,0,1,1,39.63,0,2,0,2,2,2,0,1
1,537,1,1,1,78.76,0,1,1,2,0,2,0,1
0,1247,1,2,0,63.92,1,1,0,2,0,1,0,1
2,1108,1,1,1,94.21,0,2,0,2,2,1,1,1
2,1224,1,1,1,68.75,0,2,1,2,1,0,1,1
2,219,0,0,0,43.07,1,1,1,2,2,0,0,1
0,776,1,0,1,0.8,1,2,0,1,2,2,0,1
0,1197,1,0,0,64.58,0,2,1,1,0,0,0,1
1,911,1,1,0,92.48,0,1,1,2,1,1,1,1
0,894,0,1,1,87.8,0,2,0,1,1,2,1,1
1,1011,1,2,0,28.56,0,2,1,2,1,1,1,1
2,634,1,0,0,65.0,0,1,1,1,1,1,0,1
0,521,1,2,1,6.02,1,2,0,2,0,0,1,-1
1,692,0,2,1,98.35,1,2,0,0,0,2,1,1
1,1396,1,1,0,15.54,1,0,1,0,1,0,0,1
2,1090,0,1,1,55.17,1,0,1,0,1,1,1,1
1,1323,0,1,0,6.54,0,0,0,0,0,2,0,-1
2,874,0,0,0,62.46,0,0,0,0,1,1,1,1
1,1286,1,0,1,87.1,1,1,0,2,2,1,1,1
0,1173,0,0,1,66.17,1,2,1,2,1,2,0,1
0,565,0,1,1,91.06,0,2,1,2,0,0,1,1
1,624,0,0,0,53.67,1,2,0,0,2,1,1,1
0,588,1,1,0,64.66,1,1,0,0,0,2,0,1
1,1217,0,2,0,5.72,0,1,1,0,0,2,0,1
2,970,0,0,1,86.04,0,1,1,0,2,1,1,1
0,1253,1,0,0,11.43,0,0,1,1,2,0,0,1
1,774,1,0,1,3.2,1,2,0,0,0,1,0,1
1,577,1,0,1,63.24,1,0,1,2,1,0,1,1
2,623,0,2,0,69.86,1,1,0,1,1,1,1,1
2,1134,0,2,1,79.85,1,0,1,0,0,2,1,1
2,1288,0,1,1,95.72,1,1,1,1,2,1,1,1
0,742,0,1,0,22.81,0,1,0,1,2,0,1,1
1,968,1,0,0,99.9,1,0,0,0,1,2,0,1
1,157,0,0,0,50.97,1,1,0,0,0,1,1,1
2,841,0,2,0,65.21,1,0,0,1,2,1,0,1
2,505,0,2,1,13.5,0,2,0,2,2,2,0,1
0,1014,1,2,0,40.64,0,1,0,0,1,2,1,1
1,482,0,2,1,72.23,1,2,1,1,0,1,1,1
0,1042,1,1,0,71.87,1,1,0,1,2,2,0,1
0,737,0,0,1,26.05,0,1,1,0,2,0,0,1
1,681,1,2,1,70.11,1,1,1,1,2,2,0,1
0,1019,0,1,0,5.72,0,0,1,1,0,2,0,1
1,918,1,2,1,82.53,0,1,0,2,2,1,0,1
2,1489,1,1,1,47.02,1,2,1,1,1,2,1,1
1,1334,1,0,1,97.52,1,0,1,2,2,1,1,1
0,1480,1,1,1,65.16,0,2,0,2,2,1,0,1
0,437,0,1,0,2.7,0,0,1,2,1,2,1,1
2,662,1,2,0,27.64,0,0,1,2,0,0,1,1
1,148,0,2,1,42.79,0,1,1,1,2,2,0,1
2,323,0,1,0,40.9,1,0,0,0,1,2,0,1
0,1325,0,1,0,83.55,0,1,0,2,0,2,0,1
1,247,1,1,1,21.59,0,0,0,1,1,0,1,1
0,1344,1,1,0,54.25,1,2,1,2,2,1,1,1
1,416,1,0,0,16.4,0,1,1,0,2,1,0,1
1,307,1,1,1,73.71,0,1,0,1,0,2,1,1
0,326,1,2,1,6.67,1,2,1,2,1,0,0,-1
0,1095,0,2,0,46.5,0,0,1,1,0,1,0,1
1,1191,1,1,1,36.06,0,0,1,1,2,2,0,1
0,1416,0,1,1,27.62,0,0,0,1,0,2,1,1
0,642,0,0,1,90.44,0,2,1,2,1,0,1,1
1,924,1,2,0,80.74,1,1,0,0,0,1,1,1
2,1334,0,2,0,76.53,0,0,1,2,0,0,0,-1
2,273,0,2,1,31.51,0,0,0,1,2,1,0,1
0,1031,0,1,1,12.04,1,1,1,1,2,1,1,1
0,1187,1,1,0,3.39,0,0,0,1,1,0,0,1
2,406,0,1,0,44.55,0,0,0,1,1,2,0,1
2,1440,1,0,0,16.71,1,2,0,1,2,1,1,1
1,1364,0,2,1,95.64,0,2,0,1,0,1,1,1
1,818,1,2,0,47.37,1,0,1,2,2,2,1,1
2,152,0,1,1,87.88,0,0,1,1,2,1,0,1
2,1159,1,0,0,40.31,1,1,1,1,0,1,1,1
2,1411,0,2,0,50.65,0,2,0,1,0,0,0,-1
2,117,1,0,0,25.96,1,0,1,1,0,2,0,1
2,811,1,2,0,82.9,1,0,0,1,1,0,1,1
0,164,0,1,0,91.64,0,1,1,1,1,0,0,1
1,444,0,1,1,78.82,0,1,0,0,0,0,0,1
0,328,0,2,0,9.73,0,0,1,0,1,2,0,1
0,219,0,0,0,97.01,0,0,0,0,2,0,1,-1
1,1368,1,1,1,8.68,1,0,1,2,2,2,0,1
0,91,1,1,1,52.98,0,2,1,2,1,0,1,1
1,129,0,1,0,94.6,1,0,1,1,0,1,0,1
2,398,1,2,0,36.34,0,0,0,2,0,0,0,1
0,486,1,1,1,52.47,0,2,1,1,1,2,0,1
1,1001,0,2,0,4.85,0,2,1,1,0,0,1,1
1,965,1,0,1,99.51,0,1,1,0,1,2,1,1
2,1149,0,1,0,12.19,0,0,0,2,0,1,1,1
0,1412,0,0,1,67.21,1,2,1,2,1,1,1,1
0,501,0,0,0,92.01,1,1,0,2,1,1,1,1
0,360,1,2,0,30.13,1,1,0,0,0,1,1,1
0,581,0,2,0,35.76,1,2,1,1,0,2,1,1
2,697,0,2,0,85.6,1,2,1,0,0,0,0,1
1,899,1,1,1,15.42,0,2,0,2,1,0,0,1
2,826,0,1,1,56.18,0,1,0,0,0,0,0,1
2,845,0,2,0,72.86,1,2,0,1,2,1,1,1
0,152,1,2,0,25.92,1,1,1,1,2,1,0,1
2,189,0,1,0,80.03,1,1,1,0,2,0,0,1
1,205,1,0,0,6.6,1,2,1,2,0,1,0,1
0,1316,1,0,1,63.14,0,2,0,1,0,1,0,1
1,773,0,2,0,94.7,0,2,0,2,0,2,1,1
1,157,0,1,1,86.75,1,1,0,1,1,1,1,1
2,609,0,1,1,61.14,0,0,0,2,2,0,1,1
0,172,0,0,0,62.98,0,2,1,1,0,2,1,1
2,343,1,0,0,49.43,1,0,1,2,0,1,0,1
0,369,1,0,1,50.14,1,1,0,2,2,0,0,1
1,422,1,2,1,73.69,1,1,0,1,2,1,0,1
1,908,0,2,1,33.76,0,2,1,0,1,0,0,1
0,728,1,2,1,88.13,1,1,0,2,1,1,0,1
2,900,0,1,1,45.96,1,2,0,1,0,2,0,1
0,478,0,0,1,65.54,0,2,0,1,0,1,0,1
0,755,1,2,0,68.93,0,2,0,2,1,0,0,1
2,301,1,0,0,67.93,1,0,1,2,2,1,1,1
1,998,1,2,0,25.34,1,2,0,0,0,1,0,1
1,1500,1,0,0,22.24,0,2,0,2,1,2,1,-1
0,840,0,1,0,55.89,0,2,1,1,1,1,0,1
0,886,0,1,1,53.13,0,0,0,2,1,2,0,1
2,410,1,2,1,12.92,0,2,0,1,1,0,1,1
0,1365,0,2,0,94.85,1,2,0,0,2,1,0,-1
1,579,1,0,1,16.01,1,1,0,1,0,2,0,1
0,1343,1,2,1,59.41,1,1,1,2,2,0,0,1
2,986,1,2,0,99.98,0,1,1,0,0,0,0,1
1,291,1,1,1,10.46,1,1,0,2,1,2,0,1
2,1053,1,2,1,76.55,1,0,0,2,1,2,0,1
0,477,0,0,1,60.58,0,2,1,0,2,1,0,1
0,833,0,0,0,95.22,1,1,0,0,1,2,1,1
1,1172,1,2,1,80.59,0,0,1,2,1,1,0,1
0,836,1,1,1,35.49,1,0,0,0,0,0,0,1
1,251,0,1,0,89.85,1,2,1,1,1,2,0,1
0,1032,0,1,0,66.88,0,0,0,0,0,0,0,1
2,912,0,0,1,21.87,0,1,0,1,0,2,0,1
2,297,0,0,0,42.38,1,0,1,1,1,1,0,1
2,592,1,1,1,88.44,0,1,0,0,2,0,0,1
0,1339,0,2,0,83.25,0,1,0,2,2,0,0,1
0,1248,0,1,1,33.36,1,2,1,2,1,0,0,1
2,873,0,2,0,78.25,0,2,0,1,0,1,0,1
1,1161,0,2,1,67.04,1,1,1,0,2,0,0,1
2,453,1,2,0,18.49,1,2,0,0,1,0,0,1
1,126,1,1,0,72.84,1,2,0,2,0,2,0,1
2,565,0,0,1,84.57,0,0,1,0,1,0,0,1
0,677,0,1,1,80.84,1,0,1,1,0,2,0,1
2,1382,1,1,0,70.56,1,2,1,0,1,1,1,1
1,1000,1,0,1,19.91,1,0,1,2,2,0,0,1
0,218,0,0,1,28.7,1,1,0,2,0,0,1,1
2,465,1,2,0,33.49,0,0,0,2,1,0,1,1
1,137,0,0,0,60.24,1,2,1,2,1,0,0,1
1,270,0,2,0,12.16,1,2,1,0,1,0,0,1
1,369,1,1,1,12.81,0,1,0,0,2,0,0,1
1,725,1,0,1,78.24,0,1,1,1,0,1,0,1
2,1054,0,1,0,86.62,1,2,0,0,1,2,0,1
2,349,1,0,0,15.43,1,2,1,1,2,1,1,1
2,832,1,1,1,88.27,0,1,1,2,0,1,1,1
1,1170,1,2,0,52.21,1,2,0,2,0,2,0,1
0,685,0,0,0,81.94,0,1,0,0,0,1,1,1
2,71,0,1,0,28.0,0,1,1,1,0,2,1,1
0,305,0,2,0,83.51,0,1,0,1,1,1,0,1
2,519,1,2,1,85.26,0,1,1,0,0,1,0,1
2,289,1,2,0,10.1,1,2,0,1,2,1,1,1
1,1249,0,2,0,95.5,0,2,1,0,0,2,0,-1
0,1458,1,0,1,68.01,1,1,0,0,0,1,1,1
0,829,0,0,1,46.04,1,1,0,0,1,2,1,1
1,684,1,2,1,32.83,0,2,1,2,0,2,0,1
2,621,1,2,1,87.41,1,2,0,2,2,0,0,-1
2,101,1,1,1,82.65,0,0,0,1,2,1,1,1
1,1361,1,1,0,73.61,1,1,1,1,0,2,1,1
1,740,0,1,1,94.88,1,0,0,0,1,2,1,1
0,630,0,1,0,50.92,0,0,1,2,2,2,0,1
0,828,1,2,1,23.65,1,1,1,2,2,2,0,1
2,450,1,1,0,52.97,0,0,0,2,0,2,1,1
2,1476,0,1,0,85.05,0,2,1,2,1,0,1,1
0,1120,1,1,0,64.57,1,2,0,1,1,0,0,1
0,734,0,0,1,9.77,0,1,0,1,1,2,1,1
2,589,1,2,1,83.98,1,1,1,1,1,0,0,1
0,372,0,1,1,86.41,0,1,1,0,1,1,0,1
2,800,1,1,1,52.0,0,0,0,2,0,0,1,1
2,214,0,1,1,87.75,1,0,1,1,1,0,0,1
2,292,1,0,0,15.0,0,0,0,1,1,1,0,1
0,699,0,1,1,48.14,1,0,0,1,2,2,0,1
1,580,1,0,0,45.0,0,2,1,2,2,1,1,1
2,71,1,2,1,51.38,1,2,0,1,0,0,0,1
2,1091,1,0,1,93.21,0,0,1,1,2,0,1,1
1,1063,1,2,1,11.03,0,2,1,0,1,2,0,1
1,1181,0,0,1,49.4,0,1,0,0,0,2,1,1
1,977,0,0,0,70.16,1,1,0,2,2,0,1,1
0,582,0,0,0,95.27,1,0,0,0,0,0,1,1
2,1485,0,0,1,71.87,0,2,0,1,0,1,1,1
1,1135,0,0,0,79.22,1,2,0,2,2,2,1,1
2,566,0,1,1,52.56,1,2,1,2,2,2,1,1
1,300,0,0,1,96.04,0,1,0,0,1,1,0,1
2,456,0,1,1,77.47,0,1,0,0,2,1,1,1
2,168,0,2,0,17.07,1,1,0,0,0,0,0,1
0,331,1,2,1,68.98,1,1,1,2,2,1,1,1
1,1316,1,0,1,28.2,0,2,1,1,1,0,0,1
0,1354,0,2,1,57.09,0,2,1,2,2,1,1,1
2,1095,1,2,0,93.12,0,0,0,0,2,1,0,1
0,854,1,0,1,49.06,1,1,0,1,1,1,0,1
2,425,0,2,0,74.24,1,2,0,0,0,2,1,1
0,1105,0,2,0,88.92,0,2,1,1,2,0,0,1
0,819,1,2,1,30.21,0,2,1,0,0,2,0,-1
2,1122,1,0,0,67.48,0,1,1,2,0,2,0,1
1,1286,1,2,1,77.06,1,2,0,2,0,0,1,-1
1,562,0,0,1,24.84,1,1,0,2,0,2,1,1
1,625,0,2,1,71.97,1,2,1,0,1,1,1,1
0,836,1,0,0,33.11,1,2,1,1,2,0,0,1
0,141,1,0,0,3.52,0,2,1,2,1,1,0,-1
2,945,1,1,1,46.46,0,0,0,1,2,1,1,1
2,1411,0,1,0,44.44,1,1,0,1,1,0,0,1
0,989,1,1,1,47.06,1,0,0,1,0,2,0,1
2,606,0,1,0,71.61,1,2,1,0,2,1,1,1
2,1102,1,0,1,38.21,0,0,1,0,0,1,1,1
1,963,0,1,0,16.7,1,0,1,0,1,0,0,1
0,925,0,1,0,42.55,1,0,0,1,2,1,0,1
1,824,0,1,0,14.54,1,1,1,1,1,2,1,1
0,64,0,2,0,6.66,0,0,0,1,2,2,0,-1
1,222,1,0,0,75.16,0,2,0,0,2,1,0,1
2,377,1,0,1,41.98,0,2,1,1,2,2,0,1
1,987,1,1,1,21.22,1,2,1,1,0,2,0,1
2,1036,1,1,0,92.11,0,0,1,0,2,2,0,1
0,659,1,2,0,33.47,0,1,0,1,0,0,0,1
2,1031,0,2,1,52.36,1,1,1,0,0,0,0,1
1,1436,1,2,1,88.63,1,1,0,1,0,2,0,1
0,761,0,2,1,17.42,0,0,1,0,1,2,0,1
0,136,1,1,0,78.91,0,0,0,1,0,0,1,1
1,287,1,1,1,16.92,0,1,0,1,2,2,1,1
1,390,1,0,1,34.29,1,0,0,2,2,2,1,1
2,1143,1,0,1,8.54,1,2,1,0,1,2,0,1
2,1377,1,2,0,72.7,1,2,1,2,2,1,0,1
0,232,1,1,0,41.14,0,1,1,0,1,1,0,1
2,695,1,2,1,2.83,0,1,0,0,1,2,0,1
0,385,1,2,0,20.94,1,1,0,2,2,0,0,1
2,66,0,0,1,76.78,0,2,1,1,0,0,1,-1
1,1249,0,0,1,54.54,1,1,0,0,0,1,1,1
2,1167,1,1,0,72.88,0,2,1,0,2,0,1,1
2,171,0,1,1,38.83,1,2,0,0,0,1,0,1
2,551,1,0,0,45.19,0,0,1,2,2,1,0,1
0,490,1,2,0,46.14,0,1,0,1,0,0,1,1
2,1466,0,1,0,27.71,0,0,1,1,1,1,1,1
1,182,0,0,1,27.98,1,2,1,2,0,2,0,1
0,138,1,0,1,22.87,0,1,0,1,2,0,1,1
